timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect,TimeLine
1614697799008,294,get users information,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-9,,true,,3250,4002,15,15,null,294,19,0,263990
1614697799301,21,phaseDDL?portType=20003&inletPhaseCode=-1&modelSubClassCode=2103,200,,Csae 1 1-14,text,true,,398,1037,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseDDL?portType=20003&inletPhaseCode=-1&modelSubClassCode=2103&_dc=0.3643014909868135,21,0,0,264283
1614697799258,69,SENSOR_LOCATION,200,,Csae 1 1-1,text,true,,516,1192,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/SENSOR_LOCATION?_dc=0.4316107496667142,69,0,0,264240
1614697799322,5,font-awesome.json,200,OK,Csae 1 1-14,text,true,,35766,961,15,15,https://192.168.78.11/app/scripts/static/font-awesome.json,5,0,0,264304
1614697799314,18,CONTRACT_NUMBER,200,,Csae 1 1-6,text,true,,341,1004,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CONTRACT_NUMBER?_dc=0.8761527315352495,18,0,0,264296
1614697799209,123,PROJECT_NUMBER,200,,Csae 1 1-13,text,true,,640,1003,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/PROJECT_NUMBER?_dc=0.9414398798539039,123,0,0,264191
1614697799084,221,get users information,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-6,,true,,3250,3999,15,15,null,221,27,0,264066
1614697799254,81,USER_GROUP,200,,Csae 1 1-5,text,true,,556,999,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/USER_GROUP?_dc=0.9001238134967783,81,0,0,264236
1614697799250,90,/voltsDDL?portType=20002&inletPhaseCode=-1&inletVoltsCode=-1&outletPhaseCode=-1&outletPhaseLegCode=-1&modelSubClassCode=2102,200,,Csae 1 1-10,text,true,,334,1096,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/voltsDDL?portType=20002&inletPhaseCode=-1&inletVoltsCode=-1&outletPhaseCode=-1&outletPhaseLegCode=-1&modelSubClassCode=2102&_dc=0.7574981722541076,90,0,0,264232
1614697799251,90,connectors?typeName=Power,200,,Csae 1 1-15,text,true,,41991,998,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power&_dc=0.963370492148623,89,0,0,264233
1614697799250,96,USER,200,,Csae 1 1-8,text,true,,1713,993,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/USER?_dc=0.7477773481365512,96,0,0,264232
1614697799240,124,30000,200,,Csae 1 1-11,text,true,,2366,999,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/cord/30000?_dc=0.2778966083685587,124,0,0,264222
1614697799240,148,PROJECT_NUMBER,200,,Csae 1 1-4,text,true,,640,1003,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/PROJECT_NUMBER?_dc=0.6220533704871792,148,0,0,264222
1614697799233,173,PROJECT_NUMBER,200,,Csae 1 1-12,text,true,,640,1003,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/PROJECT_NUMBER?_dc=0.6415240647490339,173,0,0,264215
1614697799338,77,locationDropdown?listType=itemFilter,200,,Csae 1 1-14,text,true,,5522,1007,15,15,https://192.168.78.11/dcTrackApp/api/v2/rbac/locationDropdown?listType=itemFilter&_dc=0.7037212513627394,77,0,0,264320
1614697799337,81,CONTRACT_NUMBER,200,,Csae 1 1-13,text,true,,341,1002,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CONTRACT_NUMBER?_dc=0.69424065337479,81,0,0,264319
1614697799059,335,get users information,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-13,,true,,3250,3998,15,15,null,335,24,0,264041
1614697799327,92,connectors?typeName=Data,200,,Csae 1 1-9,text,true,,19419,999,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Data&_dc=0.37419535990228137,91,0,0,264309
1614697799337,83,connectors?typeName=Data,200,,Csae 1 1-6,text,true,,19419,998,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Data&_dc=0.1436466189137614,82,0,0,264319
1614697799413,21,CONTRACT_NUMBER,200,,Csae 1 1-12,text,true,,341,1003,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CONTRACT_NUMBER?_dc=0.992761180363185,21,0,0,264395
1614697799341,93,PROJECT_NUMBER,200,,Csae 1 1-5,text,true,,640,1004,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/PROJECT_NUMBER?_dc=0.47585941872800996,93,0,0,264323
1614697799086,323,get users information,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-12,,true,,3250,3998,15,15,null,323,25,0,264068
1614697799320,122,USER,200,,Csae 1 1-3,text,true,,1713,993,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/USER?_dc=0.9674118961258742,122,0,0,264302
1614697799420,28,20000,200,,Csae 1 1-14,text,true,,1014,999,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/cord/20000?_dc=0.7991013527258654,27,0,12,264402
1614697799430,18,connectors?typeName=Data,200,,Csae 1 1-13,text,true,,19419,998,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Data&_dc=0.9693972771912844,18,0,0,264412
1614697799426,30,connectors?typeName=Power,200,,Csae 1 1-9,text,true,,41991,1000,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power&_dc=0.08919866640326723,25,0,0,264408
1614697799426,34,connectors?typeName=Power,200,,Csae 1 1-6,text,true,,41991,1000,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power&_dc=0.13700478158459184,30,0,0,264408
1614697799346,118,phaseDDL?portType=20002&inletPhaseCode=-1&modelSubClassCode=5001,200,,Csae 1 1-10,text,true,,476,1037,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseDDL?portType=20002&inletPhaseCode=-1&modelSubClassCode=5001&_dc=0.7990578291929165,118,0,12,264328
1614697799368,100,CONNECTOR_ATTRIBUTE,200,,Csae 1 1-11,text,true,,661,1009,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CONNECTOR_ATTRIBUTE?_dc=0.43614641420567957,100,0,14,264350
1614697799395,77,CONTRACT_NUMBER,200,,Csae 1 1-4,text,true,,341,1005,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CONTRACT_NUMBER?_dc=0.26498890212892634,77,0,0,264377
1614697799086,354,get users information,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-4,,true,,3250,3999,15,15,null,354,32,0,264068
1614697799350,126,USER_GROUP,200,,Csae 1 1-8,text,true,,556,1000,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/USER_GROUP?_dc=0.23270898373491433,126,0,0,264332
1614697799469,15,phaseDDL?portType=20002&inletPhaseCode=-1&modelSubClassCode=2103,200,,Csae 1 1-10,text,true,,347,1037,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseDDL?portType=20002&inletPhaseCode=-1&modelSubClassCode=2103&_dc=0.8168905214944696,15,0,0,264451
1614697799347,137,connectors?typeName=Breaker (DC),200,,Csae 1 1-15,text,true,,1662,1010,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Breaker+%28DC%29&_dc=0.7389572900891244,137,0,0,264329
1614697799464,24,connectors?typeName=Breaker (DC),200,,Csae 1 1-6,text,true,,1662,1010,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Breaker+%28DC%29&_dc=0.8508403560394573,24,0,0,264446
1614697799460,30,connectors?typeName=Breaker (DC),200,,Csae 1 1-9,text,true,,1662,1010,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Breaker+%28DC%29&_dc=0.7019807283057884,30,0,0,264442
1614697799452,44,connectors?typeName=Power,200,,Csae 1 1-13,text,true,,41992,999,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power&_dc=0.4292969210287143,36,0,0,264434
1614697799452,52,30000,200,,Csae 1 1-14,text,true,,2366,999,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/cord/30000?_dc=0.5883137864390667,52,0,0,264434
1614697799448,68,USER_GROUP,200,,Csae 1 1-3,text,true,,556,999,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/USER_GROUP?_dc=0.6157512231054919,68,0,0,264430
1614697799500,23,connectors?typeName=Breaker (DC),200,,Csae 1 1-13,text,true,,1662,1010,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Breaker+%28DC%29&_dc=0.6720854370153331,22,0,9,264482
1614697799441,83,connectors?typeName=Data,200,,Csae 1 1-12,text,true,,19419,999,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Data&_dc=0.48701650619060777,82,0,0,264423
1614697799441,83,CONTRACT_NUMBER,200,,Csae 1 1-5,text,true,,341,1005,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CONTRACT_NUMBER?_dc=0.47728932384347367,83,0,0,264423
1614697799124,376,get users information,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-5,,true,,3250,4001,15,15,null,376,24,0,264106
1614697799490,38,connectors?typeName=Power (DC),200,,Csae 1 1-15,text,true,,654,1009,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power+%28DC%29&_dc=0.15509157030655607,38,0,14,264472
1614697799510,22,CONNECTOR_ATTRIBUTE,200,,Csae 1 1-14,text,true,,661,1008,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CONNECTOR_ATTRIBUTE?_dc=0.9484385833591327,22,0,0,264492
1614697799496,48,connectors?typeName=Power (DC),200,,Csae 1 1-9,text,true,,654,1009,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power+%28DC%29&_dc=0.12632270036645954,48,0,0,264478
1614697799493,51,connectors?typeName=Power (DC),200,,Csae 1 1-6,text,true,,654,1008,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power+%28DC%29&_dc=0.3743929345523075,51,0,0,264475
1614697799489,62,phaseDDL?portType=20003&inletPhaseCode=-1&modelSubClassCode=2103,200,,Csae 1 1-10,text,true,,398,1037,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseDDL?portType=20003&inletPhaseCode=-1&modelSubClassCode=2103&_dc=0.5914463271962065,62,0,0,264471
1614697799527,24,connectors?typeName=Power,200,,Csae 1 1-12,text,true,,41992,999,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power&_dc=0.6030438593022955,24,0,10,264509
1614697799552,5,font-awesome.json,200,OK,Csae 1 1-10,text,true,,35766,961,15,15,https://192.168.78.11/app/scripts/static/font-awesome.json,4,0,0,264534
1614697799480,90,connectors?typeName=Data,200,,Csae 1 1-4,text,true,,19434,998,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Data&_dc=0.8600048214065174,90,0,0,264462
1614697799480,117,PROJECT_NUMBER,200,,Csae 1 1-8,text,true,,640,1003,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/PROJECT_NUMBER?_dc=0.7497561694828453,117,0,12,264462
1614697799474,130,CORD_TYPE,200,,Csae 1 1-11,text,true,,1327,1000,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CORD_TYPE?_dc=0.033681388394130485,130,0,0,264456
1614697799575,32,connectors?typeName=Power,200,,Csae 1 1-4,text,true,,41992,999,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power&_dc=0.4493072180995019,31,0,0,264557
1614697799555,52,connectors?typeName=Breaker (DC),200,,Csae 1 1-12,text,true,,1662,1010,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Breaker+%28DC%29&_dc=0.6379005678678065,52,0,0,264537
1614697799563,46,locationDropdown?listType=itemFilter,200,,Csae 1 1-10,text,true,,5522,1006,15,15,https://192.168.78.11/dcTrackApp/api/v2/rbac/locationDropdown?listType=itemFilter&_dc=0.141121204194958,46,0,0,264545
1614697799551,60,phaseLegMap?portType=20003,200,,Csae 1 1-6,text,true,,1049,999,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseLegMap?portType=20003&_dc=0.6459854640668945,60,0,0,264533
1614697799550,62,phaseLegMap?portType=20003,200,,Csae 1 1-9,text,true,,1049,999,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseLegMap?portType=20003&_dc=0.7480490240972467,62,0,0,264532
1614697799535,85,phaseLegMap?portType=20003,200,,Csae 1 1-15,text,true,,1049,999,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseLegMap?portType=20003&_dc=0.6072696967631105,85,0,0,264517
1614697799527,97,connectors?typeName=Power (DC),200,,Csae 1 1-13,text,true,,654,1008,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power+%28DC%29&_dc=0.4158156607166372,97,0,0,264509
1614697799530,94,connectors?typeName=Data,200,,Csae 1 1-5,text,true,,19434,998,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Data&_dc=0.8795191948451655,94,0,0,264512
1614697799538,91,CORD_TYPE,200,,Csae 1 1-14,text,true,,1327,998,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CORD_TYPE?_dc=0.5675884112751541,91,0,0,264520
1614697799618,25,20000,200,,Csae 1 1-10,text,true,,1014,999,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/cord/20000?_dc=0.3293846858409383,25,0,0,264600
1614697799618,30,phaseLegMap?portType=20002,200,,Csae 1 1-9,text,true,,681,997,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20002&_dc=0.38214299674789787,30,0,0,264600
1614697799614,46,connectors?typeName=Breaker (DC),200,,Csae 1 1-4,text,true,,1662,1010,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Breaker+%28DC%29&_dc=0.7190844475538889,46,0,0,264596
1614697799613,47,connectors?typeName=Power (DC),200,,Csae 1 1-12,text,true,,654,1009,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power+%28DC%29&_dc=0.07769253156316058,47,0,0,264595
1614697799604,60,CONTRACT_NUMBER,200,,Csae 1 1-8,text,true,,341,1004,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CONTRACT_NUMBER?_dc=0.5660350582664514,60,0,0,264586
1614697799244,399,get users information,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-8,,true,,3250,4000,15,15,null,399,21,12,264226
1614697799611,53,BUDGET_STATUS,200,,Csae 1 1-11,text,true,,434,1003,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/BUDGET_STATUS?_dc=0.26812654982549367,53,0,0,264593
1614697799520,152,PROJECT_NUMBER,200,,Csae 1 1-3,text,true,,640,1003,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/PROJECT_NUMBER?_dc=0.9115594042116567,152,0,0,264502
1614697799629,53,connectors?typeName=Power,200,,Csae 1 1-5,text,true,,41991,999,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power&_dc=0.8732518128344611,49,0,13,264611
1614697799628,54,phaseLegMap?portType=20003,200,,Csae 1 1-13,text,true,,1049,999,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseLegMap?portType=20003&_dc=0.5144490255721126,54,0,0,264610
1614697799654,28,phaseLegMap?portType=20003,200,,Csae 1 1-9,text,true,,790,996,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20003&_dc=0.5454850540289455,28,0,13,264636
1614697799620,64,phaseLegMap?portType=20002,200,,Csae 1 1-6,text,true,,681,997,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20002&_dc=0.09740998058507067,64,0,14,264602
1614697799632,60,phaseLegMap?portType=20002,200,,Csae 1 1-15,text,true,,681,995,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20002&_dc=0.162763003475763,60,0,0,264614
1614697799633,63,BUDGET_STATUS,200,,Csae 1 1-14,text,true,,434,1003,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/BUDGET_STATUS?_dc=0.18012731145705996,63,0,0,264615
1614697799687,19,phaseLegMap?portType=20002,200,,Csae 1 1-13,text,true,,681,996,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20002&_dc=0.7852264970908494,19,0,0,264669
1614697799677,34,CONTRACT_NUMBER,200,,Csae 1 1-3,text,true,,341,1005,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CONTRACT_NUMBER?_dc=0.10009038507294399,34,0,8,264659
1614697799315,376,get users information,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-3,,true,,3250,4000,15,15,null,376,21,8,264297
1614697799667,50,phaseLegMap?portType=20003,200,,Csae 1 1-12,text,true,,1049,1000,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseLegMap?portType=20003&_dc=0.12881315445372532,50,0,0,264649
1614697799665,52,connectors?typeName=Power (DC),200,,Csae 1 1-4,text,true,,654,1010,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power+%28DC%29&_dc=0.021202051243706777,52,0,0,264647
1614697799670,47,ALL_PARTS_ACTION,200,,Csae 1 1-11,text,true,,715,1005,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_PARTS_ACTION?_dc=0.6476468422308121,47,0,0,264652
1614697799699,18,phaseLegMap?portType=20003,200,,Csae 1 1-15,text,true,,790,996,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20003&_dc=0.0702923777956902,18,0,0,264681
1614697799668,49,connectors?typeName=Data,200,,Csae 1 1-8,text,true,,19419,998,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Data&_dc=0.9562632159908449,49,0,0,264650
1614697798562,999,get contrast data,200,"Number of samples in transaction : 24, number of failing samples : 0",Csae 1 1-11,,true,,359435,24278,15,15,null,986,156,14,263544
1614697799718,1,roboto-v20-latin-regular.woff2,200,OK,Csae 1 1-11,text,true,,16087,972,15,15,https://192.168.78.11/app/assets/fonts/roboto-v20-latin-regular.woff2,1,0,0,264700
1614697797283,2217,ItemList 03 (load resource & login user),200,"Number of samples in transaction : 46, number of failing samples : 0",Csae 1 1-11,,true,,12213081,51486,15,15,null,1315,220,14,262265
1614697799703,28,ALL_PARTS_ACTION,200,,Csae 1 1-14,text,true,,715,1005,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/ALL_PARTS_ACTION?_dc=0.3397242745768372,28,0,0,264685
1614697799720,11,labels.json,200,OK,Csae 1 1-11,text,true,,18577,1143,15,15,https://192.168.78.11/app/scripts/static/labels.json,11,0,0,264702
1614697799691,40,connectors?typeName=Breaker (DC),200,,Csae 1 1-5,text,true,,1662,1010,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Breaker+%28DC%29&_dc=0.6732302358504771,40,0,0,264673
1614697799711,20,phaseLegMap?portType=20003,200,,Csae 1 1-13,text,true,,790,997,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20003&_dc=0.46564681813441655,20,0,0,264693
1614697798616,987,get contrast data,200,"Number of samples in transaction : 24, number of failing samples : 0",Csae 1 1-14,,true,,359427,24279,15,15,null,980,128,12,263598
1614697799647,86,30000,200,,Csae 1 1-10,text,true,,2366,998,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/cord/30000?_dc=0.568594343551434,86,0,0,264629
1614697799732,2,assets-en-US.json,200,OK,Csae 1 1-11,text,true,,33791,1154,15,15,https://192.168.78.11/app/scripts/static/i18n/assets-en-US.json,2,0,0,264714
1614697799690,45,phaseLegMap?portType=20003,200,,Csae 1 1-6,text,true,,790,995,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20003&_dc=0.912766650542647,45,0,0,264672
1614697799731,4,roboto-v20-latin-regular.woff2,200,OK,Csae 1 1-14,text,true,,16087,972,15,15,https://192.168.78.11/app/assets/fonts/roboto-v20-latin-regular.woff2,4,0,0,264713
1614697797228,2315,ItemList 03 (load resource & login user),200,"Number of samples in transaction : 46, number of failing samples : 0",Csae 1 1-14,,true,,12213057,51488,15,15,null,1389,192,24,262210
1614697799734,2,model_library-en-US.json,200,OK,Csae 1 1-11,text,true,,26335,1161,15,15,https://192.168.78.11/app/scripts/static/i18n/model_library-en-US.json,1,0,0,264716
1614697799736,1,labels.json,200,OK,Csae 1 1-14,text,true,,18577,1143,15,15,https://192.168.78.11/app/scripts/static/labels.json,0,0,0,264718
1614697799716,21,connectors?typeName=Data,200,,Csae 1 1-3,text,true,,19434,998,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Data&_dc=0.5478411566858832,21,0,0,264698
1614697799736,1,permission-en-US.json,200,OK,Csae 1 1-11,text,true,,1382,1158,15,15,https://192.168.78.11/app/scripts/static/i18n/permission-en-US.json,1,0,0,264718
1614697799738,2,fieldmgmt-en-US.json,200,OK,Csae 1 1-11,text,true,,4889,1157,15,15,https://192.168.78.11/app/scripts/static/i18n/fieldmgmt-en-US.json,2,0,0,264720
1614697799738,2,assets-en-US.json,200,OK,Csae 1 1-14,text,true,,33791,1154,15,15,https://192.168.78.11/app/scripts/static/i18n/assets-en-US.json,1,0,0,264720
1614697799723,17,phaseLegMap?portType=20001,200,,Csae 1 1-15,text,true,,531,997,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20001&_dc=0.13851331933018018,17,0,0,264705
1614697799689,53,phaseLegMap?portType=20001,200,,Csae 1 1-9,text,true,,531,996,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20001&_dc=0.0561456687300933,53,0,0,264671
1614697799741,1,requests-en-US.json,200,OK,Csae 1 1-11,text,true,,5884,1156,15,15,https://192.168.78.11/app/scripts/static/i18n/requests-en-US.json,1,0,0,264723
1614697799741,1,model_library-en-US.json,200,OK,Csae 1 1-14,text,true,,26335,1161,15,15,https://192.168.78.11/app/scripts/static/i18n/model_library-en-US.json,1,0,0,264723
1614697799742,6,parts-en-US.json,200,OK,Csae 1 1-11,text,true,,6844,1153,15,15,https://192.168.78.11/app/scripts/static/i18n/parts-en-US.json,6,0,0,264724
1614697799720,25,format,200,"Number of samples in transaction : 7, number of failing samples : 0",Csae 1 1-11,,true,,97702,8082,15,15,null,24,3,0,264702
1614697799743,5,permission-en-US.json,200,OK,Csae 1 1-14,text,true,,1382,1158,15,15,https://192.168.78.11/app/scripts/static/i18n/permission-en-US.json,5,0,0,264725
1614697799737,12,connectors?typeName=Power (DC),200,,Csae 1 1-5,text,true,,654,1008,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power+%28DC%29&_dc=0.6664962289329982,12,0,0,264719
1614697799723,28,phaseLegMap?portType=20003,200,,Csae 1 1-4,text,true,,1049,1000,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseLegMap?portType=20003&_dc=0.33801671495022223,28,0,17,264705
1614697799737,15,CONNECTOR_ATTRIBUTE,200,,Csae 1 1-10,text,true,,661,1007,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CONNECTOR_ATTRIBUTE?_dc=0.473772567067548,15,0,0,264719
1614697799736,16,phaseLegMap?portType=20001,200,,Csae 1 1-13,text,true,,531,995,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20001&_dc=0.735571158185003,16,0,0,264718
1614697799750,2,fieldmgmt-en-US.json,200,OK,Csae 1 1-14,text,true,,4889,1157,15,15,https://192.168.78.11/app/scripts/static/i18n/fieldmgmt-en-US.json,2,0,0,264732
1614697799753,1,requests-en-US.json,200,OK,Csae 1 1-14,text,true,,5884,1156,15,15,https://192.168.78.11/app/scripts/static/i18n/requests-en-US.json,1,0,0,264735
1614697799722,32,connectors?typeName=Power,200,,Csae 1 1-8,text,true,,41992,998,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power&_dc=0.463892445232854,31,0,0,264704
1614697799721,33,phaseLegMap?portType=20002,200,,Csae 1 1-12,text,true,,681,996,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20002&_dc=0.6553608697500771,33,0,0,264703
1614697799754,2,parts-en-US.json,200,OK,Csae 1 1-14,text,true,,6844,1153,15,15,https://192.168.78.11/app/scripts/static/i18n/parts-en-US.json,2,0,0,264736
1614697799735,14,format,200,"Number of samples in transaction : 7, number of failing samples : 0",Csae 1 1-14,,true,,97702,8082,15,15,null,12,7,0,264717
1614697799747,12,voltsMap?portType=20002,200,,Csae 1 1-9,text,true,,1373,996,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/voltsMap?portType=20002&_dc=0.5325127143310643,12,0,0,264729
1614697799741,27,phaseLegMap?portType=20001,200,,Csae 1 1-6,text,true,,531,997,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20001&_dc=0.07283174671171022,27,0,0,264723
1614697799741,27,connectors?typeName=Power,200,,Csae 1 1-3,text,true,,41992,1000,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Power&_dc=0.22681573140471656,24,0,0,264723
1614697799757,12,connectors?typeName=Breaker (DC),200,,Csae 1 1-8,text,true,,1662,1009,15,15,https://192.168.78.11/dcTrackApp/api/v2/lookups/connectors?typeName=Breaker+%28DC%29&_dc=0.567315644241398,12,0,0,264739
1614697799756,16,CORD_TYPE,200,,Csae 1 1-10,text,true,,1327,998,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/CORD_TYPE?_dc=0.4864419182746663,16,0,0,264738
1614697799752,23,PORT_SUBCLASS,200,,Csae 1 1-11,text,true,,1162,1190,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/PORT_SUBCLASS?_dc=0.5464819623636769,23,0,0,264734
1614697799751,29,voltsMap?portType=20002,200,,Csae 1 1-15,text,true,,1373,997,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/voltsMap?portType=20002&_dc=0.28824206428529775,29,0,0,264733
1614697799752,28,phaseLegMap?portType=20003,200,,Csae 1 1-5,text,true,,1049,1000,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseLegMap?portType=20003&_dc=0.20346690272138646,28,0,0,264734
1614697799760,97,PORT_SUBCLASS,200,,Csae 1 1-14,text,true,,1162,1190,15,15,https://192.168.78.11/dcTrackApp/api/v2/dcimoperations/lookups/PORT_SUBCLASS?_dc=0.9342248825432088,97,0,0,264742
1614697799758,99,phaseLegMap?portType=20003,200,,Csae 1 1-12,text,true,,790,997,15,15,https://192.168.78.11/dcTrackApp/api/v1/models/phaseMap?portType=20003&_dc=0.46436830886888525,99,0,0,264740
