timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1610528593910,79,logout-3,200,OK,Csae 1 1-1,text,true,,433748,648,3,3,https://192.168.78.11/assets/application-a2cffd1302fd95d8e06fbdf734512a9d4a300e322368812c1b0e14737c75771c.js,72,0,50
1610528593353,629,logout,200,OK,Csae 1 1-3,text,true,,691596,2536,3,3,https://192.168.78.11/login/login?redir=%2Fdcim%2F,21,0,0
1610528593353,21,logout-0,302,Found,Csae 1 1-3,text,true,,1276,623,3,3,https://192.168.78.11/login/logout?redir=%2Fdcim%2F,21,0,0
1610528593375,65,logout-1,200,OK,Csae 1 1-3,text,true,,94083,622,3,3,https://192.168.78.11/login/login?redir=%2Fdcim%2F,59,0,0
1610528593562,27,logout-2,200,OK,Csae 1 1-3,text,true,,162489,643,3,3,https://192.168.78.11/assets/login-9d5befbb3ef0093836c4ceed4be3296b30c78bdc6acc8c59d8cd418047f90d66.css,25,0,0
1610528593908,74,logout-3,200,OK,Csae 1 1-3,text,true,,433748,648,3,3,https://192.168.78.11/assets/application-a2cffd1302fd95d8e06fbdf734512a9d4a300e322368812c1b0e14737c75771c.js,68,0,44
1610528594737,61,fontawesome-webfont.woff2,200,OK,Csae 1 1-2,text,true,,77507,680,3,3,https://192.168.78.11/assets/font-awesome/fontawesome-webfont-2adefcbc041e7d18fcf2d417879dc5a09997aa64d675b7a3c4b6ce33da13f3fe.woff2?v=4.7.0,61,0,0
1610528594744,60,accessLevel,403,,Csae 1 1-1,text,false,,284,593,3,3,https://192.168.78.11/dcTrackApp/api/user/accessLevel,60,0,0
1610528594748,56,accessLevel,403,,Csae 1 1-3,text,false,,284,593,3,3,https://192.168.78.11/dcTrackApp/api/user/accessLevel,56,0,0
1610528594799,6,Roboto-Regular.ttf,200,OK,Csae 1 1-2,text,true,,163224,659,3,3,https://192.168.78.11/assets/Roboto/Roboto-Regular-f0e5a21bf5c95e4c1bce2be98a3656ebcc6d42a21f41c4e3ebf69dd815702e54.ttf,4,0,0
1610528594685,116,load root page resource,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-2,,true,,938556,2679,3,3,null,108,4,0
1610528594806,14,sunbird-login-bg.jpg,200,OK,Csae 1 1-3,bin,true,,687735,669,3,3,https://192.168.78.11/assets/raritan_assets/sunbird-login-bg-cfcde8aba14a2957fa25808c60c88d68d20c7d694dce2fb1392fd806c0d46459.jpg,5,0,0
1610528594806,16,sunbird-login-bg.jpg,200,OK,Csae 1 1-1,bin,true,,687735,669,3,3,https://192.168.78.11/assets/raritan_assets/sunbird-login-bg-cfcde8aba14a2957fa25808c60c88d68d20c7d694dce2fb1392fd806c0d46459.jpg,5,0,0
1610528594821,3,sunbird-logo-white.png,200,OK,Csae 1 1-3,bin,true,,10090,671,3,3,https://192.168.78.11/assets/raritan_assets/sunbird-logo-white-7ec124f9162fab9ec2744d9284eb21e22d9d0fb679939b5c0f586d9735579d4a.png,3,0,0
1610528594823,2,sunbird-logo-white.png,200,OK,Csae 1 1-1,bin,true,,10090,671,3,3,https://192.168.78.11/assets/raritan_assets/sunbird-logo-white-7ec124f9162fab9ec2744d9284eb21e22d9d0fb679939b5c0f586d9735579d4a.png,2,0,0
1610528594825,2,fontawesome-webfont.woff2,200,OK,Csae 1 1-3,text,true,,77507,680,3,3,https://192.168.78.11/assets/font-awesome/fontawesome-webfont-2adefcbc041e7d18fcf2d417879dc5a09997aa64d675b7a3c4b6ce33da13f3fe.woff2?v=4.7.0,1,0,0
1610528594826,2,fontawesome-webfont.woff2,200,OK,Csae 1 1-1,text,true,,77507,680,3,3,https://192.168.78.11/assets/font-awesome/fontawesome-webfont-2adefcbc041e7d18fcf2d417879dc5a09997aa64d675b7a3c4b6ce33da13f3fe.woff2?v=4.7.0,1,0,0
1610528594828,3,Roboto-Regular.ttf,200,OK,Csae 1 1-3,text,true,,163224,659,3,3,https://192.168.78.11/assets/Roboto/Roboto-Regular-f0e5a21bf5c95e4c1bce2be98a3656ebcc6d42a21f41c4e3ebf69dd815702e54.ttf,1,0,0
1610528594806,22,load root page resource,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-3,,true,,938556,2679,3,3,null,10,3,0
1610528594828,3,Roboto-Regular.ttf,200,OK,Csae 1 1-1,text,true,,163224,659,3,3,https://192.168.78.11/assets/Roboto/Roboto-Regular-f0e5a21bf5c95e4c1bce2be98a3656ebcc6d42a21f41c4e3ebf69dd815702e54.ttf,1,0,0
1610528594805,23,load root page resource,200,"Number of samples in transaction : 4, number of failing samples : 0",Csae 1 1-1,,true,,938556,2679,3,3,null,9,3,0
